"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_DN"	"GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_DN"	"2/12"	"200/38039"	0.00175352125230359	0.0208351462183159	0.0125282662203539	"19/10"	2
"GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_UP"	"GSE9650_EXHAUSTED_VS_MEMORY_CD8_TCELL_UP"	"2/12"	"200/38039"	0.00175352125230359	0.0208351462183159	0.0125282662203539	"37/10"	2
"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	"2/12"	"200/38039"	0.00175352125230359	0.0208351462183159	0.0125282662203539	"21/18"	2
"HALLMARK_ESTROGEN_RESPONSE_LATE"	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"2/12"	"200/38039"	0.00175352125230359	0.0208351462183159	0.0125282662203539	"21/12"	2
"GO_CELLULAR_LIPID_CATABOLIC_PROCESS"	"GO_CELLULAR_LIPID_CATABOLIC_PROCESS"	"2/12"	"207/38039"	0.00187643235361743	0.0221213782938179	0.0133016832962025	"37/13"	2
"CAIRO_HEPATOBLASTOMA_CLASSES_DN"	"CAIRO_HEPATOBLASTOMA_CLASSES_DN"	"2/12"	"214/38039"	0.00200334671445232	0.0234344976132446	0.0140912677915782	"20/13"	2
"GO_PEPTIDASE_REGULATOR_ACTIVITY"	"GO_PEPTIDASE_REGULATOR_ACTIVITY"	"2/12"	"217/38039"	0.00205896028611872	0.0238997774750242	0.0143710426448124	"12/2"	2
"GO_ALCOHOL_METABOLIC_PROCESS"	"GO_ALCOHOL_METABOLIC_PROCESS"	"2/12"	"222/38039"	0.00215327406524788	0.024803744766863	0.0149146022036454	"37/19"	2
"NABA_ECM_REGULATORS"	"NABA_ECM_REGULATORS"	"2/12"	"238/38039"	0.00246866433971339	0.0282213218835418	0.0169696065457173	"12/2"	2
"GO_ORGANIC_ACID_CATABOLIC_PROCESS"	"GO_ORGANIC_ACID_CATABOLIC_PROCESS"	"2/12"	"250/38039"	0.00271871159733067	0.0308461338373834	0.0185479176644166	"37/18"	2
"GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY"	"GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY"	"2/12"	"260/38039"	0.00293586527063152	0.0325751521572276	0.0195875840811483	"12/2"	2
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS"	"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS"	"2/12"	"260/38039"	0.00293586527063152	0.0325751521572276	0.0195875840811483	"10/9"	2
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION"	"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION"	"2/12"	"260/38039"	0.00293586527063152	0.0325751521572276	0.0195875840811483	"12/2"	2
"BACH1_01"	"BACH1_01"	"2/12"	"264/38039"	0.00302495125607486	0.0330151876754711	0.0198521793981766	"37/20"	2
"MCLACHLAN_DENTAL_CARIES_UP"	"MCLACHLAN_DENTAL_CARIES_UP"	"2/12"	"265/38039"	0.00304742082336263	0.0330151876754711	0.0198521793981766	"19/12"	2
"HOSHIDA_LIVER_CANCER_SUBCLASS_S3"	"HOSHIDA_LIVER_CANCER_SUBCLASS_S3"	"2/12"	"266/38039"	0.00306996953169432	0.0330151876754711	0.0198521793981766	"37/12"	2
"CAIRO_HEPATOBLASTOMA_DN"	"CAIRO_HEPATOBLASTOMA_DN"	"2/12"	"267/38039"	0.00309259733743419	0.0330151876754711	0.0198521793981766	"18/10"	2
"GO_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION"	"GO_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION"	"1/12"	"10/38039"	0.00315055468871295	0.0330151876754711	0.0198521793981766	"37"	1
"GO_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY"	"GO_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY"	"1/12"	"10/38039"	0.00315055468871295	0.0330151876754711	0.0198521793981766	"19"	1
"GO_PHOSPHOLIPID_HOMEOSTASIS"	"GO_PHOSPHOLIPID_HOMEOSTASIS"	"1/12"	"10/38039"	0.00315055468871295	0.0330151876754711	0.0198521793981766	"19"	1
"REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM"	"REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM"	"1/12"	"10/38039"	0.00315055468871295	0.0330151876754711	0.0198521793981766	"21"	1
"AP1_Q2_01"	"AP1_Q2_01"	"2/12"	"274/38039"	0.00325320304295549	0.033855747529792	0.0203576117824148	"37/20"	2
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4"	"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4"	"2/12"	"280/38039"	0.00339393685066565	0.0339535699754086	0.0204164328546631	"18/9"	2
"FOURNIER_ACINAR_DEVELOPMENT_LATE_UP"	"FOURNIER_ACINAR_DEVELOPMENT_LATE_UP"	"1/12"	"11/38039"	0.00346510919563481	0.0339535699754086	0.0204164328546631	"12"	1
"GO_ACYL_COA_DEHYDROGENASE_ACTIVITY"	"GO_ACYL_COA_DEHYDROGENASE_ACTIVITY"	"1/12"	"11/38039"	0.00346510919563481	0.0339535699754086	0.0204164328546631	"37"	1
"GO_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE"	"GO_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE"	"1/12"	"11/38039"	0.00346510919563481	0.0339535699754086	0.0204164328546631	"37"	1
"GO_NEGATIVE_REGULATION_OF_PLATELET_AGGREGATION"	"GO_NEGATIVE_REGULATION_OF_PLATELET_AGGREGATION"	"1/12"	"11/38039"	0.00346510919563481	0.0339535699754086	0.0204164328546631	"18"	1
"GO_POSITIVE_REGULATION_OF_HEAT_GENERATION"	"GO_POSITIVE_REGULATION_OF_HEAT_GENERATION"	"1/12"	"11/38039"	0.00346510919563481	0.0339535699754086	0.0204164328546631	"18"	1
"GO_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS"	"GO_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS"	"1/12"	"11/38039"	0.00346510919563481	0.0339535699754086	0.0204164328546631	"13"	1
"GO_UTERINE_SMOOTH_MUSCLE_CONTRACTION"	"GO_UTERINE_SMOOTH_MUSCLE_CONTRACTION"	"1/12"	"11/38039"	0.00346510919563481	0.0339535699754086	0.0204164328546631	"18"	1
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS"	"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS"	"1/12"	"11/38039"	0.00346510919563481	0.0339535699754086	0.0204164328546631	"37"	1
"GO_COENZYME_BINDING"	"GO_COENZYME_BINDING"	"2/12"	"286/38039"	0.00353749623395854	0.0344392375293125	0.020708466917978	"37/18"	2
"STK33_NOMO_UP"	"STK33_NOMO_UP"	"2/12"	"290/38039"	0.00363476762780658	0.0351593868612828	0.021141495918821	"19/2"	2
"FRASOR_TAMOXIFEN_RESPONSE_DN"	"FRASOR_TAMOXIFEN_RESPONSE_DN"	"1/12"	"12/38039"	0.00377957271434881	0.0354246908444246	0.0213010243855422	"18"	1
"GO_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT"	"GO_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT"	"1/12"	"12/38039"	0.00377957271434881	0.0354246908444246	0.0213010243855422	"18"	1
"GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS"	"GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS"	"1/12"	"12/38039"	0.00377957271434881	0.0354246908444246	0.0213010243855422	"37"	1
"GO_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE"	"GO_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE"	"1/12"	"12/38039"	0.00377957271434881	0.0354246908444246	0.0213010243855422	"2"	1
"GO_PHOSPHOLIPID_EFFLUX"	"GO_PHOSPHOLIPID_EFFLUX"	"1/12"	"12/38039"	0.00377957271434881	0.0354246908444246	0.0213010243855422	"19"	1
"GO_ORGANIC_ACID_BIOSYNTHETIC_PROCESS"	"GO_ORGANIC_ACID_BIOSYNTHETIC_PROCESS"	"2/12"	"299/38039"	0.00385819026218451	0.0359383278125705	0.021609876582216	"37/18"	2
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4"	"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4"	"2/12"	"307/38039"	0.00406207044903827	0.0367724012535244	0.0221114086572063	"18/12"	2
"GO_CDC42_PROTEIN_SIGNAL_TRANSDUCTION"	"GO_CDC42_PROTEIN_SIGNAL_TRANSDUCTION"	"1/12"	"13/38039"	0.00409394526878204	0.0367724012535244	0.0221114086572063	"19"	1
"GO_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY"	"GO_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY"	"1/12"	"13/38039"	0.00409394526878204	0.0367724012535244	0.0221114086572063	"2"	1
"GO_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT"	"GO_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT"	"1/12"	"13/38039"	0.00409394526878204	0.0367724012535244	0.0221114086572063	"18"	1
"GO_NEGATIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION"	"GO_NEGATIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION"	"1/12"	"13/38039"	0.00409394526878204	0.0367724012535244	0.0221114086572063	"19"	1
"GO_REGULATION_OF_HEAT_GENERATION"	"GO_REGULATION_OF_HEAT_GENERATION"	"1/12"	"13/38039"	0.00409394526878204	0.0367724012535244	0.0221114086572063	"18"	1
"GO_STEROID_METABOLIC_PROCESS"	"GO_STEROID_METABOLIC_PROCESS"	"2/12"	"314/38039"	0.00424452576813035	0.0378993454680988	0.0227890452328145	"37/19"	2
"chr12p13"	"chr12p13"	"2/12"	"320/38039"	0.00440392043544248	0.0384509500938116	0.0231207275510904	"3/2"	2
"GO_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION"	"GO_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION"	"1/12"	"14/38039"	0.0044082268828558	0.0384509500938116	0.0231207275510904	"18"	1
"GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS"	"GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS"	"1/12"	"14/38039"	0.0044082268828558	0.0384509500938116	0.0231207275510904	"37"	1
"MATZUK_POSTIMPLANTATION_AND_POSTPARTUM"	"MATZUK_POSTIMPLANTATION_AND_POSTPARTUM"	"1/12"	"14/38039"	0.0044082268828558	0.0384509500938116	0.0231207275510904	"19"	1
"GO_LIPID_CATABOLIC_PROCESS"	"GO_LIPID_CATABOLIC_PROCESS"	"2/12"	"325/38039"	0.00453886073981031	0.0393628784849066	0.0236690741543647	"37/13"	2
"FARMER_BREAST_CANCER_BASAL_VS_LULMINAL"	"FARMER_BREAST_CANCER_BASAL_VS_LULMINAL"	"2/12"	"329/38039"	0.00464819115286007	0.0394423512343196	0.0237168614725566	"18/9"	2
"GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY"	"GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY"	"1/12"	"15/38039"	0.00472241758048619	0.0394423512343196	0.0237168614725566	"19"	1
"GO_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION"	"GO_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION"	"1/12"	"15/38039"	0.00472241758048619	0.0394423512343196	0.0237168614725566	"18"	1
"GO_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS"	"GO_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS"	"1/12"	"15/38039"	0.00472241758048619	0.0394423512343196	0.0237168614725566	"19"	1
"GRASEMANN_RETINOBLASTOMA_WITH_6P_AMPLIFICATION"	"GRASEMANN_RETINOBLASTOMA_WITH_6P_AMPLIFICATION"	"1/12"	"15/38039"	0.00472241758048619	0.0394423512343196	0.0237168614725566	"23"	1
"MODULE_563"	"MODULE_563"	"1/12"	"15/38039"	0.00472241758048619	0.0394423512343196	0.0237168614725566	"18"	1
"KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN"	"KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN"	"2/12"	"332/38039"	0.00473099110232727	0.0394423512343196	0.0237168614725566	"18/2"	2
"GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION"	"GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION"	"2/12"	"333/38039"	0.00475874364663581	0.0394557371580958	0.0237249104881438	"19/2"	2
"GO_VESICLE_LUMEN"	"GO_VESICLE_LUMEN"	"2/12"	"339/38039"	0.00492685782432227	0.0406263850103951	0.0244288262557711	"12/2"	2
"GO_COAGULATION"	"GO_COAGULATION"	"2/12"	"342/38039"	0.00501194087143831	0.0406422713093371	0.0244383787580821	"18/2"	2
"GO_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX"	"GO_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX"	"1/12"	"16/38039"	0.00503651738558386	0.0406422713093371	0.0244383787580821	"19"	1
"MODULE_401"	"MODULE_401"	"1/12"	"16/38039"	0.00503651738558386	0.0406422713093371	0.0244383787580821	"13"	1
"MODULE_470"	"MODULE_470"	"1/12"	"16/38039"	0.00503651738558386	0.0406422713093371	0.0244383787580821	"20"	1
"GO_APOLIPOPROTEIN_BINDING"	"GO_APOLIPOPROTEIN_BINDING"	"1/12"	"17/38039"	0.00535052632205346	0.0414710812377188	0.0249367458595191	"19"	1
"GO_CHOLESTEROL_STORAGE"	"GO_CHOLESTEROL_STORAGE"	"1/12"	"17/38039"	0.00535052632205346	0.0414710812377188	0.0249367458595191	"19"	1
"GO_HEAT_GENERATION"	"GO_HEAT_GENERATION"	"1/12"	"17/38039"	0.00535052632205346	0.0414710812377188	0.0249367458595191	"18"	1
"GO_INHIBITORY_POSTSYNAPTIC_POTENTIAL"	"GO_INHIBITORY_POSTSYNAPTIC_POTENTIAL"	"1/12"	"17/38039"	0.00535052632205346	0.0414710812377188	0.0249367458595191	"18"	1
"GO_LAMELLAR_BODY"	"GO_LAMELLAR_BODY"	"1/12"	"17/38039"	0.00535052632205346	0.0414710812377188	0.0249367458595191	"21"	1
"GO_REGULATION_OF_PLATELET_AGGREGATION"	"GO_REGULATION_OF_PLATELET_AGGREGATION"	"1/12"	"17/38039"	0.00535052632205346	0.0414710812377188	0.0249367458595191	"18"	1
"KORKOLA_TERATOMA_UP"	"KORKOLA_TERATOMA_UP"	"1/12"	"17/38039"	0.00535052632205346	0.0414710812377188	0.0249367458595191	"2"	1
"GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS"	"GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS"	"2/12"	"354/38039"	0.00535908604463564	0.0414710812377188	0.0249367458595191	"12/2"	2
"MODULE_99"	"MODULE_99"	"2/12"	"356/38039"	0.00541800001128317	0.0416958371727518	0.0250718926043124	"18/10"	2
"GO_BLOOD_COAGULATION_INTRINSIC_PATHWAY"	"GO_BLOOD_COAGULATION_INTRINSIC_PATHWAY"	"1/12"	"18/38039"	0.00566444441379332	0.0416958371727518	0.0250718926043124	"2"	1
"GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_BINDING"	"GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_BINDING"	"1/12"	"18/38039"	0.00566444441379332	0.0416958371727518	0.0250718926043124	"19"	1
"GO_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION"	"GO_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION"	"1/12"	"18/38039"	0.00566444441379332	0.0416958371727518	0.0250718926043124	"18"	1
"GO_NEUROTRANSMITTER_CATABOLIC_PROCESS"	"GO_NEUROTRANSMITTER_CATABOLIC_PROCESS"	"1/12"	"18/38039"	0.00566444441379332	0.0416958371727518	0.0250718926043124	"18"	1
"GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT"	"GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT"	"1/12"	"18/38039"	0.00566444441379332	0.0416958371727518	0.0250718926043124	"18"	1
"GO_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS"	"GO_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS"	"1/12"	"18/38039"	0.00566444441379332	0.0416958371727518	0.0250718926043124	"18"	1
"HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_DN"	"HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_DN"	"1/12"	"18/38039"	0.00566444441379332	0.0416958371727518	0.0250718926043124	"2"	1
"MODULE_294"	"MODULE_294"	"1/12"	"18/38039"	0.00566444441379332	0.0416958371727518	0.0250718926043124	"37"	1
"STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA"	"STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA"	"1/12"	"18/38039"	0.00566444441379332	0.0416958371727518	0.0250718926043124	"18"	1
"GO_ENZYME_INHIBITOR_ACTIVITY"	"GO_ENZYME_INHIBITOR_ACTIVITY"	"2/12"	"370/38039"	0.00583880513409547	0.0427545591099895	0.0257085068206975	"12/2"	2
"ABE_VEGFA_TARGETS"	"ABE_VEGFA_TARGETS"	"1/12"	"19/38039"	0.005978271684697	0.0427545591099895	0.0257085068206975	"2"	1
"GO_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS"	"GO_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS"	"1/12"	"19/38039"	0.005978271684697	0.0427545591099895	0.0257085068206975	"37"	1
"GO_NEGATIVE_REGULATION_OF_LIPID_STORAGE"	"GO_NEGATIVE_REGULATION_OF_LIPID_STORAGE"	"1/12"	"19/38039"	0.005978271684697	0.0427545591099895	0.0257085068206975	"19"	1
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION"	"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION"	"1/12"	"19/38039"	0.005978271684697	0.0427545591099895	0.0257085068206975	"18"	1
"SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN"	"SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN"	"1/12"	"19/38039"	0.005978271684697	0.0427545591099895	0.0257085068206975	"19"	1
"VECCHI_GASTRIC_CANCER_EARLY_DN"	"VECCHI_GASTRIC_CANCER_EARLY_DN"	"2/12"	"377/38039"	0.00605470130148185	0.0429621733547811	0.0258333461908	"18/13"	2
"chr16p13"	"chr16p13"	"2/12"	"381/38039"	0.0061797071858756	0.0429621733547811	0.0258333461908	"21/18"	2
"GO_BEHAVIORAL_RESPONSE_TO_COCAINE"	"GO_BEHAVIORAL_RESPONSE_TO_COCAINE"	"1/12"	"20/38039"	0.0062920081586525	0.0429621733547811	0.0258333461908	"18"	1
"GO_CELLULAR_RESPONSE_TO_CHOLESTEROL"	"GO_CELLULAR_RESPONSE_TO_CHOLESTEROL"	"1/12"	"20/38039"	0.0062920081586525	0.0429621733547811	0.0258333461908	"19"	1
"GO_CHOLESTEROL_TRANSPORTER_ACTIVITY"	"GO_CHOLESTEROL_TRANSPORTER_ACTIVITY"	"1/12"	"20/38039"	0.0062920081586525	0.0429621733547811	0.0258333461908	"19"	1
"GO_COPULATION"	"GO_COPULATION"	"1/12"	"20/38039"	0.0062920081586525	0.0429621733547811	0.0258333461908	"18"	1
"GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM"	"GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM"	"1/12"	"20/38039"	0.0062920081586525	0.0429621733547811	0.0258333461908	"12"	1
"GO_REVERSE_CHOLESTEROL_TRANSPORT"	"GO_REVERSE_CHOLESTEROL_TRANSPORT"	"1/12"	"20/38039"	0.0062920081586525	0.0429621733547811	0.0258333461908	"19"	1
"SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_DN"	"SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_DN"	"1/12"	"20/38039"	0.0062920081586525	0.0429621733547811	0.0258333461908	"13"	1
"WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN"	"WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN"	"1/12"	"20/38039"	0.0062920081586525	0.0429621733547811	0.0258333461908	"13"	1
"GO_RESPONSE_TO_STEROID_HORMONE"	"GO_RESPONSE_TO_STEROID_HORMONE"	"2/12"	"388/38039"	0.00640132194174353	0.0433165686551165	0.0260464456633605	"21/20"	2
"LINDGREN_BLADDER_CANCER_CLUSTER_2B"	"LINDGREN_BLADDER_CANCER_CLUSTER_2B"	"2/12"	"388/38039"	0.00640132194174353	0.0433165686551165	0.0260464456633605	"12/2"	2
"GO_FATTY_ACYL_COA_BINDING"	"GO_FATTY_ACYL_COA_BINDING"	"1/12"	"21/38039"	0.00660565385954148	0.0441058923630447	0.026521069524568	"37"	1
"GO_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT"	"GO_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT"	"1/12"	"21/38039"	0.00660565385954148	0.0441058923630447	0.026521069524568	"18"	1
"GO_TRIGLYCERIDE_LIPASE_ACTIVITY"	"GO_TRIGLYCERIDE_LIPASE_ACTIVITY"	"1/12"	"21/38039"	0.00660565385954148	0.0441058923630447	0.026521069524568	"13"	1
"GO_SMALL_MOLECULE_CATABOLIC_PROCESS"	"GO_SMALL_MOLECULE_CATABOLIC_PROCESS"	"2/12"	"396/38039"	0.00665902858160664	0.0442664058574644	0.0266175870036862	"37/18"	2
"BRACHAT_RESPONSE_TO_CISPLATIN"	"BRACHAT_RESPONSE_TO_CISPLATIN"	"1/12"	"22/38039"	0.0069192088112402	0.0445473616888478	0.0267865269964681	"12"	1
"GO_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX"	"GO_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX"	"1/12"	"22/38039"	0.0069192088112402	0.0445473616888478	0.0267865269964681	"20"	1
"GO_C4_DICARBOXYLATE_TRANSPORT"	"GO_C4_DICARBOXYLATE_TRANSPORT"	"1/12"	"22/38039"	0.0069192088112402	0.0445473616888478	0.0267865269964681	"18"	1
"HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN"	"HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN"	"1/12"	"22/38039"	0.0069192088112402	0.0445473616888478	0.0267865269964681	"2"	1
"KEGG_BETA_ALANINE_METABOLISM"	"KEGG_BETA_ALANINE_METABOLISM"	"1/12"	"22/38039"	0.0069192088112402	0.0445473616888478	0.0267865269964681	"18"	1
"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"1/12"	"22/38039"	0.0069192088112402	0.0445473616888478	0.0267865269964681	"2"	1
"GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"GO_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"2/12"	"406/38039"	0.00698777958564019	0.0445473616888478	0.0267865269964681	"12/2"	2
"SWEET_LUNG_CANCER_KRAS_DN"	"SWEET_LUNG_CANCER_KRAS_DN"	"2/12"	"407/38039"	0.00702105765356721	0.0445473616888478	0.0267865269964681	"19/12"	2
"LIM_MAMMARY_STEM_CELL_DN"	"LIM_MAMMARY_STEM_CELL_DN"	"2/12"	"408/38039"	0.00705440882237391	0.0445473616888478	0.0267865269964681	"21/10"	2
"RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP"	"RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP"	"2/12"	"412/38039"	0.00718854367789856	0.0445473616888478	0.0267865269964681	"37/9"	2
"GO_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS"	"GO_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS"	"1/12"	"23/38039"	0.00723267303761943	0.0445473616888478	0.0267865269964681	"19"	1
"GO_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT"	"GO_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT"	"1/12"	"23/38039"	0.00723267303761943	0.0445473616888478	0.0267865269964681	"18"	1
"GO_PHOSPHOLIPID_TRANSLOCATING_ATPASE_ACTIVITY"	"GO_PHOSPHOLIPID_TRANSLOCATING_ATPASE_ACTIVITY"	"1/12"	"23/38039"	0.00723267303761943	0.0445473616888478	0.0267865269964681	"19"	1
"GO_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS"	"GO_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS"	"1/12"	"23/38039"	0.00723267303761943	0.0445473616888478	0.0267865269964681	"13"	1
"GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT"	"GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT"	"1/12"	"23/38039"	0.00723267303761943	0.0445473616888478	0.0267865269964681	"19"	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS"	"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS"	"1/12"	"23/38039"	0.00723267303761943	0.0445473616888478	0.0267865269964681	"18"	1
"MOOTHA_FFA_OXYDATION"	"MOOTHA_FFA_OXYDATION"	"1/12"	"23/38039"	0.00723267303761943	0.0445473616888478	0.0267865269964681	"37"	1
"WENG_POR_TARGETS_LIVER_DN"	"WENG_POR_TARGETS_LIVER_DN"	"1/12"	"23/38039"	0.00723267303761943	0.0445473616888478	0.0267865269964681	"12"	1
"BOCHKIS_FOXA2_TARGETS"	"BOCHKIS_FOXA2_TARGETS"	"2/12"	"416/38039"	0.0073238448353217	0.0449255360020344	0.0270139248953672	"19/12"	2
"GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION"	"GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION"	"2/12"	"421/38039"	0.00749460736408007	0.045470921362551	0.0273418675417802	"19/2"	2
"MOOTHA_PGC"	"MOOTHA_PGC"	"2/12"	"421/38039"	0.00749460736408007	0.045470921362551	0.0273418675417802	"23/20"	2
"GO_CELLULAR_RESPONSE_TO_STEROL"	"GO_CELLULAR_RESPONSE_TO_STEROL"	"1/12"	"24/38039"	0.00754604656254476	0.045470921362551	0.0273418675417802	"19"	1
"GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION"	"GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION"	"1/12"	"24/38039"	0.00754604656254476	0.045470921362551	0.0273418675417802	"18"	1
